8301052132020;2020;321048.0;117;43;145;39.9;0.0;10;23.5;18.5;14.6;830105213;2.2;2.5
8301052132019;2019;879498.0;84;60;46;44.1;47.0;26;24.8;17.9;14.0;830105213;1.9;2.4
8600001352020;2020;-22215332.0;21;37;96;72.8;37.6;-6;25.1;19.1;23.2;860000135;0.6;0.9
8600001352019;2019;-3646564.0;33;42;97;69.3;35.5;-1;29.8;22.2;27.1;860000135;0.5;0.9
8600001352018;2018;2559464.0;37;44;94;77.0;42.9;1;32.3;3.8;8.9;860000135;0.4;0.7
8600004522020;2020;470604091.0;156;177;38;47.9;71.5;75;17.8;14.0;14.6;860000452;1.1;1.8
8600004522019;2019;486193285.0;129;161;46;48.0;61.5;62;18.4;13.4;14.7;860000452;0.9;1.7
8600004522018;2018;557877824.0;156;214;53;61.3;73.7;81;14.7;-1.2;1.9;860000452;0.7;1.5
8600008962020;2020;11929407.0;52;71;146;53.6;0.0;3;47.3;46.7;39.9;860000896;0.7;1.0
8600008962019;2019;12740249.0;50;64;136;58.2;0.0;3;46.4;47.9;40.6;860000896;0.6;1.0
8600008962018;2018;31735354.0;56;110;156;53.2;0.0;8;45.6;15.6;14.4;860000896;0.7;1.3
8600019632020;2020;48512196.0;85;151;118;39.0;52.8;30;28.1;-1.1;3.1;860001963;0.6;1.1
8600019632019;2019;56416887.0;79;131;86;42.9;58.0;31;26.5;1.9;5.9;860001963;0.6;1.1
8600019632018;2018;55107519.0;83;145;98;43.6;57.4;33;24.7;0.3;5.3;860001963;0.5;1.0
8600019652020;2020;90020148.0;80;176;106;58.0;23.1;36;29.5;1.4;1.8;860001965;1.0;2.0
8600019652019;2019;113040177.0;93;191;116;54.3;14.7;39;34.3;5.7;3.2;860001965;0.9;2.0
8600019652018;2018;119924366.0;103;238;135;54.4;14.0;46;37.3;5.7;4.2;860001965;0.8;2.0
8600020672020;2020;51572376.0;69;127;83;38.5;45.3;28;24.3;17.5;15.5;860002067;0.9;1.5
8600020672019;2019;70085080.0;73;131;66;31.1;31.5;33;26.0;18.5;16.9;860002067;1.2;2.4
8600020672018;2018;63894449.0;77;124;76;33.4;33.2;31;25.9;9.8;7.9;860002067;1.5;2.6
8600025182020;2020;6581428.0;39;0;54;49.3;0.0;0;31.4;3.9;2.4;860002518;1.4;1.4
8600025182019;2019;64922395.0;72;0;84;52.3;0.0;4;34.4;10.5;7.4;860002518;1.4;1.4
8600025182018;2018;79699420.0;77;0;92;52.4;0.0;5;39.2;17.6;12.1;860002518;1.4;1.4
8600061272020;2020;9242777.0;55;39;82;37.1;15.5;5;17.8;16.1;14.4;860006127;1.0;1.4
8600061272019;2019;15093324.0;59;36;74;34.1;9.4;8;23.3;22.1;19.3;860006127;1.1;1.6
8600061272018;2018;8717381.0;57;31;81;35.6;9.7;5;25.0;23.9;20.8;860006127;1.1;1.4
8600068532020;2020;31062343.0;83;65;92;51.6;50.1;17;19.9;11.9;16.0;860006853;1.0;1.5
8600068532019;2019;49873085.0;79;90;83;60.2;56.9;23;12.8;5.9;9.4;860006853;0.7;1.2
8600068532018;2018;61929984.0;91;96;75;58.2;59.4;30;9.9;-4.8;-2.1;860006853;0.7;1.3
8600069652020;2020;13131756.0;89;97;122;52.7;65.5;20;34.3;18.3;18.2;860006965;1.4;2.0
8600069652019;2019;12664675.0;84;79;109;56.1;68.6;17;35.3;15.7;16.7;860006965;1.3;1.8
8600069652018;2018;19609955.0;112;96;101;56.1;73.8;30;33.1;9.3;11.6;860006965;1.4;2.0
8600079552020;2020;120465569.0;109;121;167;58.8;42.6;22;36.5;10.5;10.9;860007955;1.1;1.7
8600079552019;2019;116015292.0;117;104;159;59.7;42.6;22;35.8;11.4;10.6;860007955;1.1;1.7
8600079552018;2018;66919063.0;89;122;189;67.6;42.1;12;35.0;10.1;10.0;860007955;0.9;1.4
8600137152019;2019;2821796.0;107;162;266;67.6;25.2;11;36.9;20.3;13.6;860013715;1.3;2.2
8600137152018;2018;1262034.0;119;112;252;75.7;27.0;5;28.9;7.6;11.4;860013715;1.2;1.9
8600157532020;2020;98304394.0;98;47;116;61.3;47.9;11;15.8;-8.1;-5.9;860015753;0.7;0.9
8600157532019;2019;86052055.0;79;49;105;45.7;20.6;9;18.3;-6.6;-5.4;860015753;0.9;1.3
8600157532018;2018;47841208.0;72;45;111;39.0;1.2;5;21.0;-7.0;-5.4;860015753;1.1;1.4
8600166952020;2020;4346306.0;82;134;154;72.1;21.0;18;24.5;15.7;17.6;860016695;0.9;1.5
8600166952019;2019;3411907.0;56;98;90;66.8;24.8;17;21.1;-2.4;0.5;860016695;1.1;1.8
8600166952018;2018;7133452.0;80;140;81;57.7;34.6;35;21.0;10.9;12.5;860016695;1.1;2.1
8600259982020;2020;6335870.0;121;226;151;17.1;2.7;47;31.7;9.1;4.9;860025998;2.5;3.6
8600259982019;2019;7751887.0;97;175;118;25.5;1.8;37;34.7;14.0;10.1;860025998;2.1;3.2
8600259982018;2018;6181107.0;101;159;142;26.7;3.2;31;33.7;12.4;10.2;860025998;1.9;2.7
8600273262020;2020;10589777.0;80;95;115;41.6;11.2;18;29.5;12.5;12.2;860027326;0.9;1.4
8600273262019;2019;13331627.0;85;100;93;42.5;24.5;25;24.0;5.5;6.2;860027326;0.8;1.5
8600273262018;2018;11203101.0;92;102;104;40.9;24.6;25;23.2;2.6;4.7;860027326;0.8;1.5
8600325502020;2020;-22068687.0;29;102;199;70.9;31.6;-8;39.4;-7.0;-4.6;860032550;1.1;1.6
8600325502019;2019;728929.0;38;96;153;71.0;34.9;0;34.5;-7.6;-5.0;860032550;1.2;2.0
8600325502018;2018;45783357.0;42;117;113;72.5;36.7;12;34.4;-9.7;-7.1;860032550;0.6;1.2
8600326572020;2020;9256177.0;102;74;94;50.7;27.9;24;22.6;10.7;9.8;860032657;1.2;1.7
8600326572019;2019;9743076.0;89;83;85;65.7;43.3;24;22.6;13.3;11.8;860032657;0.9;1.4
8600326572018;2018;13177800.0;96;97;52;60.3;53.5;37;16.9;6.9;7.3;860032657;0.9;1.5
8600394442020;2020;6723486.0;99;75;158;70.1;1.0;8;15.6;3.3;3.9;860039444;1.6;2.3
